지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa)
136,안동,1990-07-17,25.4,21.2,30.8,32.9,.8,22.5,85,985
136,안동,1990-07-18,25.7,24,30.3,38.7,1.2,23.8,90,984.2
136,안동,1990-07-19,25,23.4,27.7,4.1,1.1,23.1,88.8,991.2
136,안동,1990-07-20,26.1,21.4,31.6,7,.6,22.8,82.8,995.3
136,안동,1990-07-21,27.5,22.9,32.3,,1.4,23.1,77.8,996.6
136,안동,1990-07-22,27.5,22.3,31.9,,.9,23.2,79.3,997.7
136,안동,1990-07-23,26.1,24.2,28.6,,1,23.6,85.8,994.5
136,안동,1990-07-24,27.1,23.7,31.1,,1.4,23.1,79.5,989.9
136,안동,1990-07-25,25.8,23.9,29,,1.2,22.9,84,988.7
136,안동,1990-07-26,26.8,23.1,31.9,6.2,1,23,80.3,990.5
136,안동,1990-07-27,27.6,23.9,33,.3,.8,23.8,81.8,992
136,안동,1990-07-28,28.6,24,34.9,,1,24.4,79.8,994.5
136,안동,1990-07-29,28.7,24.2,35.5,,1.5,23.7,76.3,996.1
136,안동,1990-07-30,28.9,23.6,35.3,,1.3,23.2,73,995.4
136,안동,1990-07-31,28.1,24.8,33.8,,1,23.8,78.3,993
136,안동,1990-08-01,28.1,22.1,34.7,,.9,22.8,75,990.8
136,안동,1990-08-02,28.2,22.9,35.7,,.8,22.9,76.3,989.9
136,안동,1990-08-03,28.6,23.8,35.8,,1.1,23.6,76.8,990.2
136,안동,1990-08-04,28.9,24.2,34.4,,1.3,22.5,71,989.7
136,안동,1990-08-05,28.2,23.4,35.6,,.9,22.2,73.3,987.5
136,안동,1990-08-06,29.4,24.2,36.7,,1,22.3,69,985.7
136,안동,1990-08-07,28.6,23.2,34.5,,1.8,22.9,72.8,987.4
136,안동,1990-08-08,27.9,23,32.3,,1.9,22,70.8,989.7
136,안동,1990-08-09,26.1,22.2,31.6,38.4,1.2,21.9,78.8,988.3
136,안동,1990-08-10,26.3,22.9,31.5,0,1,23.5,85.5,986.2
136,안동,1990-08-11,26.8,22.2,32.8,,1.1,21.1,73.3,991.1
136,안동,1990-08-12,25.3,19.5,33.9,,.9,19.7,74.3,993.7
136,안동,1990-08-13,26.7,20.2,34.8,,1,20.1,70.8,991.5
136,안동,1990-08-14,25.4,22.2,29,,1.3,22.3,82.8,989.6
136,안동,1990-08-15,26.4,24.4,30.1,.1,1,23,82.5,993.9
136,안동,1990-08-16,25.6,21.8,32,20.3,1.3,21.8,80.5,995.5
136,안동,1990-08-17,23.5,21.3,27.6,2.8,1.5,20.4,83,994.8
136,안동,1990-08-18,24.4,20.2,28.4,,2,19.1,73,994.4
136,안동,1990-08-19,25.8,21.2,31.8,,.7,21.7,78.8,991.1
136,안동,1990-08-20,28.2,23.9,34.4,1.8,1.1,22.8,74.8,990.7
136,안동,1990-08-21,26.5,24.2,30.5,23.2,1.6,23.7,85.3,987.5
136,안동,1990-08-22,28.4,23.6,32.8,5.4,1.6,23.5,75.3,979.2
136,안동,1990-08-23,25.7,22,30.6,.1,3,19.6,69.8,985.4
136,안동,1990-08-24,24.9,20.2,30.9,,1.6,19.4,73,994
136,안동,1990-08-25,24.3,18.7,31.6,,1.1,19.3,76,995.6
136,안동,1990-08-26,25.1,19,31.9,,1.5,19.4,72.3,998.1
136,안동,1990-08-27,24.9,20,30,,1.8,19.6,73.8,1002.2
136,안동,1990-08-28,24.6,21,29.4,,1.8,18.6,70.3,1002.8
136,안동,1990-08-29,23.8,17.4,30.8,,1,18.8,76,998.9
136,안동,1990-08-30,25.9,19.4,33,,.9,20.8,75,995.1
136,안동,1990-08-31,25.9,21.3,31.1,11.3,1.3,22.7,83,994.5
136,안동,1990-09-01,23.6,21,26.9,46.3,1.8,21.2,86.8,993.3
136,안동,1990-09-02,27.5,22.8,31.6,0,2.9,21.8,71.8,987.2
136,안동,1990-09-03,20.9,18.6,24,4.4,1.5,18.8,87.8,989.8
136,안동,1990-09-04,21.7,18.4,26.6,,1.5,16.8,75.3,999.1
136,안동,1990-09-05,22.8,18.4,27.5,,.8,18.7,78.8,1001.2
136,안동,1990-09-06,21.7,21,22.9,6.1,.9,20.3,91.8,1003.7
136,안동,1990-09-07,23.6,20.3,27.8,.4,1.6,20.2,81.8,1004.8
136,안동,1990-09-08,24.8,19.4,30.4,,.8,20.3,77,1001
136,안동,1990-09-09,23.9,21.4,26.8,27.5,.8,21.9,88.5,996.4
136,안동,1990-09-10,23,21.9,26.8,24.2,1.5,21.8,93,996.5
136,안동,1990-09-11,24.5,22.5,29,5.8,1.4,23.1,92,990.1
136,안동,1990-09-12,23,19.7,26.7,58.3,2.1,18.9,79,991.2
136,안동,1990-09-13,21.6,16.5,26,,1.7,15.6,69.8,998.3
136,안동,1990-09-14,17.9,16.3,20,12.1,.6,16.4,90.8,998.7
136,안동,1990-09-15,21,16.9,27,,1.3,16.8,78.8,998.5
136,안동,1990-09-16,19.5,15,25.3,,1.6,15.2,77.5,999.4
136,안동,1990-09-17,19.4,16.9,23,.7,1.3,17,86.3,993
136,안동,1990-09-18,16.4,11.8,22,,1.9,8.6,62,993.7
136,안동,1990-09-19,14.6,9.4,22.8,,1.2,10.5,79,994.2
136,안동,1990-09-20,16,9.4,26,,.8,10.8,77.3,998.9
136,안동,1990-09-21,17.8,11.6,27.1,,.8,13.1,77.8,1002.7
136,안동,1990-09-22,18.7,12.9,27.8,,.9,14,78.3,1002
136,안동,1990-09-23,19.6,15.5,24.5,41,1,16.2,82,1000.6
136,안동,1990-09-24,17.8,16.1,20.1,8.7,1,15.3,85.8,1000.5
136,안동,1990-09-25,19.2,14.5,23.5,,1.8,13.2,69.5,1004.7
136,안동,1990-09-26,18.3,11.7,23.7,,2.1,12.3,70.8,1007.7
136,안동,1990-09-27,17.5,12.4,24.7,,.9,14.1,82,1004.5
136,안동,1990-09-28,18.8,14.7,25.9,,.7,15.5,83.5,1001.1
136,안동,1990-09-29,19.7,13.2,25.8,,2,13.9,71.8,999.9
136,안동,1990-09-30,17.5,12,25.3,,1,13.1,77.3,998.8
136,안동,1990-10-01,15.5,11.4,23.7,,1.5,10.8,76.5,1000
136,안동,1990-10-02,14.9,6.8,23.9,,.8,8.6,71.3,1003.8
136,안동,1990-10-03,15.6,9.6,23.1,,.7,12,81,1004
136,안동,1990-10-04,17.7,12.3,24.7,5.1,1.1,13,78,1001.4
136,안동,1990-10-05,16.3,10.4,25.3,,.8,11.2,77.8,1001.2
136,안동,1990-10-06,17.8,13.5,24.4,,1.2,13.3,77.8,999.7
136,안동,1990-10-07,15.5,11,22.4,,1.7,11.6,80,998.4
136,안동,1990-10-08,13.5,7.7,22,.9,1.6,9.8,78.8,997.6
136,안동,1990-10-09,11.6,5.3,16.2,.1,1.4,5.6,68.3,1006.3
136,안동,1990-10-10,10,4.1,19.7,,.9,4.5,75.3,1013.1
136,안동,1990-10-11,12.5,6.2,19.1,,.7,8.6,78.3,1010.1
136,안동,1990-10-12,15.2,9.6,23.6,,.6,10.5,78,1004.3
136,안동,1990-10-13,16.4,14.7,17.9,2.9,.6,14.9,90.5,998.8
136,안동,1990-10-14,17,12,23.6,,1.2,13.1,80.5,1000.1
136,안동,1990-10-15,14.5,9.6,22.9,0,.8,11.2,83.8,1001.7
136,안동,1990-10-16,14.1,9.7,22.3,,1.3,8.7,75.8,1000.1
136,안동,1990-10-17,11.8,7.8,17.5,,2.5,3.1,60.5,1001.7
136,안동,1990-10-18,10.7,3.8,18,,2.2,3.3,61.5,1003.2
136,안동,1990-10-19,10.9,2.2,22.2,,1.2,4.9,72,1002.3
136,안동,1990-10-20,11.8,4.5,23.2,,.7,5.6,73.3,1003.4
136,안동,1990-10-21,12.6,7.3,22.9,,1.8,6.7,72,1006.3
136,안동,1990-10-22,12.3,4.9,22,,1.3,7.2,75,1006.4
136,안동,1990-10-23,13,6.1,22,,1.1,7.6,73.8,1005.7
136,안동,1990-10-24,12.4,6.8,20.4,,.9,8,78.3,1003.1
136,안동,1990-10-25,13.2,11.1,17.4,0,1.2,8.4,74.5,996.6
136,안동,1990-10-26,11,4.8,16,3.6,1.9,6.7,76.5,998.9
136,안동,1990-10-27,8.4,2.6,18.1,,1,3.9,78.3,1007.2
136,안동,1990-10-28,10,4.3,19.4,,.8,5.8,79.8,1008.2
136,안동,1990-10-29,12.1,6.4,21.1,,.9,7.5,76.8,1007.1
136,안동,1990-10-30,12.1,6.7,22,,.8,7.6,79.3,1006
136,안동,1990-10-31,11.8,6.6,22.1,.2,.9,6.1,74.5,1005
136,안동,1990-11-01,11.2,2.4,19.6,,1.3,6.1,73.8,1003.2
136,안동,1990-11-02,10.7,4.4,19.9,,.7,6.7,79.5,1003.1
136,안동,1990-11-03,10.8,6.5,17.3,,.5,9,89,999.3
136,안동,1990-11-04,12.4,8,19.4,,.9,7.7,76,994.7
136,안동,1990-11-05,9.8,4.1,15,0,.9,7.2,84.5,998.4
136,안동,1990-11-06,11.4,6.4,20.6,11.9,1.1,8.1,83.3,998.9
136,안동,1990-11-07,11,6.2,16.9,,2.1,3.9,64,1003.2
136,안동,1990-11-08,8.8,2.4,14.8,,1.2,4.4,76,1008
136,안동,1990-11-09,8,2,11,10,2.5,5.2,83,998.4
136,안동,1990-11-10,.5,-2.4,3.5,,5.4,-11.4,40.3,1001.9
136,안동,1990-11-11,4.2,-2.9,12,,2.2,-2.3,63.5,1005.9
136,안동,1990-11-12,9.9,2.6,18,,1.7,4.9,73.8,1007.3
136,안동,1990-11-13,9.4,2.3,18.6,,1.1,4.1,73.8,1007.9
136,안동,1990-11-14,9.5,2.4,18.7,,1.2,4.9,76.3,1005.3
136,안동,1990-11-15,10.2,4.3,19.2,,1.1,6.3,79.3,1006.6
136,안동,1990-11-16,10.2,5.3,19.6,,.9,6,78.8,1009.1
136,안동,1990-11-17,10.2,3.4,20.1,,.7,4.4,72.5,1009
136,안동,1990-11-18,13.1,9.2,18.6,.1,.5,10.5,85,1005.8
136,안동,1990-11-19,14.3,12.6,17,25.4,1.3,13,91.8,1003.3
136,안동,1990-11-20,12.3,.5,15.4,.3,3.4,5.8,68.8,999.4
136,안동,1990-11-21,.4,-2.6,4.7,,4,-10.8,42.8,1010
136,안동,1990-11-22,4.9,0,12.4,,2,-1.8,63.3,1008.7
136,안동,1990-11-23,4.8,-1.1,13.7,,.7,0,75,1013.7
136,안동,1990-11-24,5,-.9,13.4,,.7,.8,77.8,1011.8
136,안동,1990-11-25,7.3,3.4,10.8,.6,.7,4.6,84,1006.6
136,안동,1990-11-26,6,2.6,11,,.6,3.3,84,1008.4
136,안동,1990-11-27,8.2,2.6,18,,1.1,4.1,78.5,1007.9
136,안동,1990-11-28,9,3,16.8,,1.4,4.5,75.8,1008.3
136,안동,1990-11-29,12.4,5.2,14.9,,2,4.7,59.3,1007.8
136,안동,1990-11-30,8.7,4.2,14.6,,1,3.6,70.8,998.4
136,안동,1990-12-01,3.7,-.5,7.7,1.6,4.4,.6,80.5,992.4
136,안동,1990-12-02,.1,-3.3,2.9,0,6.2,-6.2,62,1002.4
136,안동,1990-12-03,-.8,-5.7,4.9,,3,-8.9,55,1013.6
136,안동,1990-12-04,.1,-5.7,8.7,,1.2,-3.9,76.8,1015.1
136,안동,1990-12-05,1.7,-4.4,11,,1.2,-2.5,76.5,1012.1
136,안동,1990-12-06,3.4,-4,12.6,,1.1,-1,75.5,1010
136,안동,1990-12-07,5,-2,14.6,,1,1,77.8,1008.2
136,안동,1990-12-08,5.4,-1.4,14.9,,1.1,.9,76.3,1005.1
136,안동,1990-12-09,6.3,1.2,15.7,,.6,3.3,82.5,999.6
136,안동,1990-12-10,6,1.8,12.3,,.6,3.3,84.5,1000.7
136,안동,1990-12-11,2.3,-2.2,6.6,.4,4.2,-3,69.5,1003.2
136,안동,1990-12-12,-.4,-5.1,5.3,,2,-6.7,66.5,1009
136,안동,1990-12-13,.4,-6.9,7,.1,1.2,-4.1,74,1006.5
136,안동,1990-12-14,3.9,-2.4,9.5,0,2.6,-2.2,66,1005.9
136,안동,1990-12-15,-2.6,-7.6,2.4,,1.5,-11.6,52.3,1010.6
136,안동,1990-12-16,-1.8,-7.8,5.6,,1.8,-12.7,46.8,1009.8
136,안동,1990-12-17,-2.1,-6.3,3.4,,1.7,-8.7,60.8,1004.5
136,안동,1990-12-18,1.1,-4.4,6.3,0,1.9,-6.6,60,1003.5
136,안동,1990-12-19,-2.8,-8.4,5.8,,.8,-9.4,65.5,1006.6
136,안동,1990-12-20,-.7,-5,5.6,,.8,-7.9,61.8,1001.3
136,안동,1990-12-21,.1,-6.2,9.2,.2,.8,-4.5,73.8,999.9
136,안동,1990-12-22,2.3,-2.6,6.4,3.7,4.9,-4.3,65,999
136,안동,1990-12-23,-2.2,-4.8,1.4,,5,-10.7,53.8,1005.5
136,안동,1990-12-24,-2.5,-6.5,2.5,,3,-13.5,43.5,1007.2
136,안동,1990-12-25,-2.9,-10.2,4.1,3.3,1.2,-8.3,70.3,1001.3
136,안동,1990-12-26,-6.5,-11.6,-.8,.2,6.7,-14.5,52.8,1000.4
136,안동,1990-12-27,-9.1,-14.6,-2.2,,1.7,-17,54,1010.5
136,안동,1990-12-28,-5.1,-10.8,.8,,1.4,-12,60.8,1009.1
136,안동,1990-12-29,-3.5,-9,3.6,,1.2,-12.1,55.3,1011.8
136,안동,1990-12-30,-4.2,-11.3,4.5,,.7,-9.6,68.8,1011.4
136,안동,1990-12-31,1.5,-3.8,8.7,,.6,-3.9,68.8,1001.6
138,포항,1990-07-01,18.8,17.8,20.4,.6,6.3,16.8,88.5,1010.9
138,포항,1990-07-02,18.4,17.5,19.3,18.3,8.6,16.9,91.3,1005.1
138,포항,1990-07-03,21.2,19.1,26.3,2.6,1.6,19.5,89.8,1003.5
138,포항,1990-07-04,23.8,19.2,29.1,,2.3,18.2,72,1008
138,포항,1990-07-05,24.6,21,28.7,,2.2,20.4,78.5,1008.9
138,포항,1990-07-06,26,23.3,30.2,0,2,23.6,85.5,1006.4
138,포항,1990-07-07,26.1,23.4,31,,1.5,24,88.5,1005.2
138,포항,1990-07-08,28.4,25.1,32.7,,3.2,23.8,77,1005.1
138,포항,1990-07-09,29.1,25.9,33.5,,3.1,24.3,76.8,1008.5
138,포항,1990-07-10,29.2,25.2,34.1,,3.3,23.2,73.3,1008.6
138,포항,1990-07-11,27.9,25.1,32.6,.6,2.8,23.9,79,1004.1
138,포항,1990-07-12,24.1,23.1,26.7,8.3,2.7,22.8,91,996.6
138,포항,1990-07-13,25.8,21.7,31.8,,3,20.4,74.5,1000.1
138,포항,1990-07-14,21.5,21,21.9,40.1,2.3,20.3,92.8,1002.6
138,포항,1990-07-15,22.4,21.6,23.2,5.3,2.1,21,91.8,1004.1
138,포항,1990-07-16,25.6,22.5,31.1,59.5,1.7,22.8,84.8,1000.6
138,포항,1990-07-17,28.4,24.6,33.2,,3,23.8,76.5,1000.6
138,포항,1990-07-18,28.4,22.9,31.4,21.9,3.6,24.3,79.5,999.6
138,포항,1990-07-19,24,22.9,24.8,17,2.3,23,94.3,1007.4
138,포항,1990-07-20,26,22.6,31.4,.4,1.8,24,89.3,1011.5
138,포항,1990-07-21,29,23.9,34.7,,2.7,23.2,72.3,1012
138,포항,1990-07-22,29,25.3,33.5,,2.2,23.4,73.3,1012.9
138,포항,1990-07-23,28.9,26.4,32.6,,2.6,23.6,74.5,1010.2
138,포항,1990-07-24,28.8,25.9,32.4,,3,23.2,72.5,1005.2
138,포항,1990-07-25,28,25.7,31,,2.2,23.3,76,1003.8
138,포항,1990-07-26,26.5,24.7,28.7,0,2.5,24.2,87.3,1006.5
138,포항,1990-07-27,26.4,24.1,31.5,,2.1,24,87,1008.1
138,포항,1990-07-28,29.4,25.4,33.5,,2.1,25.1,78.8,1009.8
138,포항,1990-07-29,28.6,25.4,32.4,,2.3,25.7,84.8,1012
138,포항,1990-07-30,26.3,24.4,29.1,,2.8,24.2,88.8,1012
138,포항,1990-07-31,28.1,25.8,32.7,,1.7,24.9,84,1008.9
138,포항,1990-08-01,29.4,25.4,34.5,,2.2,24.4,76,1006.1
138,포항,1990-08-02,30.3,26,35.1,,1.9,24.4,72.3,1005.1
138,포항,1990-08-03,29.7,26,35.1,,1.2,25.5,80.3,1005.6
138,포항,1990-08-04,29.8,25.9,35.1,,1.8,25,76.5,1004.8
138,포항,1990-08-05,29.5,26.4,33.4,,1.9,26,81.5,1002.7
138,포항,1990-08-06,29.5,25.7,35.2,,1.7,25.1,78.5,1001.2
138,포항,1990-08-07,29,26.3,32.8,,1.9,25.3,81.3,1003.6
138,포항,1990-08-08,28.7,25.1,32.7,,2.3,24.3,78,1005.3
138,포항,1990-08-09,29,26.3,32.3,,2.2,25.5,82,1003.7
138,포항,1990-08-10,28.1,26,33,0,2.3,24.5,82.3,1001.8
138,포항,1990-08-11,28.9,25.6,33.9,,1,24.6,79.5,1006.1
138,포항,1990-08-12,28.4,23.5,34.3,,1.1,21.9,70,1008.8
138,포항,1990-08-13,29.4,25,35.7,,1.4,23.3,71.3,1006.8
138,포항,1990-08-14,29.3,25.6,33.8,,2.4,22.4,66.8,1004.8
138,포항,1990-08-15,27.5,25.2,31.1,9.3,1.6,24.3,83.8,1008.9
138,포항,1990-08-16,25.3,22.2,29.5,15.9,2,23.4,89.3,1011.3
138,포항,1990-08-17,24.2,22.5,26.7,0,4.2,21.7,86.5,1010.6
138,포항,1990-08-18,25.2,21.7,28.4,,3.7,21.4,80.3,1010.5
138,포항,1990-08-19,27.7,23.3,32.4,,2.1,23.4,78.5,1006.6
138,포항,1990-08-20,29,25.9,34.5,21,2.2,24.8,79,1006.5
138,포항,1990-08-21,28.1,24.9,32.5,42.5,3.1,24.6,82.3,1003.6
138,포항,1990-08-22,28.7,25.3,32.1,0,2.5,25.5,83.5,994.9
138,포항,1990-08-23,28.8,24.5,33.3,3,3.7,19.8,60.8,1000
138,포항,1990-08-24,28.1,23.7,33,,2.4,20,63,1008.6
138,포항,1990-08-25,27.3,23.1,33.2,,2.3,20.8,70.8,1010.8
138,포항,1990-08-26,25.8,21.6,29.3,,2.2,22.5,82.3,1014.1
138,포항,1990-08-27,26,23,29.6,,2.5,21.8,77.5,1018.1
138,포항,1990-08-28,25.4,22.5,28.6,,2.7,20.5,75.8,1018.8
138,포항,1990-08-29,25.1,20.5,29.6,,2.1,21.8,82,1014.7
138,포항,1990-08-30,28,22.8,33.6,,1.9,24.1,80.5,1010.6
138,포항,1990-08-31,28.4,24.3,33.4,,3.4,24.6,80.8,1009.9
138,포항,1990-09-01,25,23.5,28.6,.3,3.6,23,89,1010.1
138,포항,1990-09-02,26.9,22.9,33.1,0,3.7,23.5,82.5,1004.1
138,포항,1990-09-03,23.5,20.3,26.7,0,2.9,19.8,79.8,1005.4
138,포항,1990-09-04,23.1,19.7,26.9,,2.7,18.1,74.5,1015.1
138,포항,1990-09-05,23.9,20.5,27,0,1.4,21.2,85.8,1017.4
138,포항,1990-09-06,22.3,21.5,23.7,23.8,1.5,21.3,93.8,1019.7
138,포항,1990-09-07,23,21.5,26,0,2.1,21.5,91,1021.1
138,포항,1990-09-08,25.1,21.4,30,,1.5,21.8,82.8,1017
138,포항,1990-09-09,26.7,23.8,31,3.6,1.5,22.4,78.3,1011.7
138,포항,1990-09-10,23.6,22.7,24.7,3.7,2.4,22.2,92.5,1013
138,포항,1990-09-11,21.9,21.1,23.1,5.3,2.3,20.8,93.8,1007.8
138,포항,1990-09-12,21.4,20.3,22.8,45.6,4.6,20.1,92.8,1007.2
138,포항,1990-09-13,21.8,20.2,24.7,,6.9,19.7,82.3,1014.1
138,포항,1990-09-14,21.1,19.7,23.2,10.6,3.2,19.7,91.8,1014.1
138,포항,1990-09-15,22.1,18.9,26.6,0,2.5,17.9,78.5,1014.3
138,포항,1990-09-16,20.4,16.3,24.7,,2.5,16.5,80,1015
138,포항,1990-09-17,21.1,20.2,22.7,7.1,1.1,19.8,92.8,1008.8
138,포항,1990-09-18,18.9,16,22.5,,2.2,9.6,55.8,1008.7
138,포항,1990-09-19,19.4,16.8,21.1,,7.6,15.6,75.3,1008.7
138,포항,1990-09-20,19.2,13.8,24.3,,1.8,12.4,66.3,1015.1
138,포항,1990-09-21,20.8,14.8,27.6,,2,16,76,1018.5
138,포항,1990-09-22,21.5,16.5,26.7,,2.2,17.5,79.3,1017.7
138,포항,1990-09-23,21.1,19.1,24,2,3.2,18.9,87,1016.5
138,포항,1990-09-24,19,17.5,20.8,16.7,5.3,17.7,92.3,1016.2
138,포항,1990-09-25,20.5,19.2,21.5,,7.3,16.4,77.3,1020.4
138,포항,1990-09-26,21.1,19.7,23.4,,6.9,15.4,70.3,1023.6
138,포항,1990-09-27,21,18.6,24.1,.6,3.7,18.6,82.3,1020.3
138,포항,1990-09-28,20.5,16.6,26.3,,1.8,16.4,79,1016.7
138,포항,1990-09-29,21.2,17.5,24.1,,4,18.1,82.8,1016
138,포항,1990-09-30,21.4,18.5,23.8,0,5,15,68,1014.7
138,포항,1990-10-01,20.3,14.4,27.1,,2.1,12.1,62.8,1015.2
138,포항,1990-10-02,18.1,13.1,24.3,,2.3,8.8,56,1019.7
138,포항,1990-10-03,18.7,14.6,22.3,,1.3,14.2,76.3,1019.8
138,포항,1990-10-04,19.5,16.7,23.2,6.6,1.6,16.3,83.3,1017
138,포항,1990-10-05,19.1,14.8,25.1,,1.9,13.8,72.3,1016.6
138,포항,1990-10-06,20.3,17.2,23.5,,3.8,14.2,68.8,1015.3
138,포항,1990-10-07,21.3,19.1,22.3,0,7.4,14.8,67,1013.9
138,포항,1990-10-08,18,13.7,21.7,2.3,6.1,12.8,72.8,1013.4
138,포항,1990-10-09,13.6,10.8,16.4,.7,5,8.7,72.5,1022.1
138,포항,1990-10-10,13.3,8.3,19,,1.9,6.6,66.3,1029.4
138,포항,1990-10-11,15,10,19.8,,1.7,9.6,70.5,1026
138,포항,1990-10-12,17.6,14.6,20.4,.3,1.1,14.5,82.3,1020.6
138,포항,1990-10-13,17.7,16.7,18.4,6.6,1.8,16.6,91.3,1014.8
138,포항,1990-10-14,18.8,16.1,23.1,,1.8,15.9,83.5,1016
138,포항,1990-10-15,17.7,13.4,24.3,,2.3,12.9,74.5,1017.3
138,포항,1990-10-16,18,13.5,25,,2.6,8.7,59.5,1015.7
138,포항,1990-10-17,15.9,12.5,20.7,,2.6,1.7,40.3,1017.4
138,포항,1990-10-18,14.1,8.8,20,,2.6,2.4,47.5,1018.8
138,포항,1990-10-19,16.8,11.2,25,,2.7,4.4,46.3,1017.6
138,포항,1990-10-20,15.9,11.4,21.5,,1.9,9.9,66.8,1019.2
138,포항,1990-10-21,16.7,11.2,22.5,8.4,2.7,10.6,70.8,1022
138,포항,1990-10-22,16.4,13.7,19.9,7.6,3.7,12.1,74,1022
138,포항,1990-10-23,15.7,11.4,20,,3.7,11.7,77.3,1021.6
138,포항,1990-10-24,16,11.8,19.9,,1.5,12.7,81.5,1019.1
138,포항,1990-10-25,14.9,13.1,18.4,.3,2.2,9.9,73.8,1012.6
138,포항,1990-10-26,13.2,9.8,17.7,.3,3.1,6.1,63,1014.3
138,포항,1990-10-27,12.4,7.9,18.5,,1.8,5.5,64.3,1023
138,포항,1990-10-28,14.4,8.7,21.7,,1.5,8.7,71.5,1024
138,포항,1990-10-29,15.1,11.7,20,,1.3,10.8,74.5,1023.1
138,포항,1990-10-30,15.7,11.3,21.5,,.7,12.1,80,1022.1
138,포항,1990-10-31,16.7,11.4,23.6,,2.2,8.1,63.3,1020.6
138,포항,1990-11-01,15.9,11,22,,2.4,7.2,57.3,1018.7
138,포항,1990-11-02,15.5,11.2,21.6,,1.7,10.8,74,1019.1
138,포항,1990-11-03,14.9,11.6,18.6,,1,12.7,87,1015.4
138,포항,1990-11-04,14.5,12.2,19.1,,2.3,10,76,1010.4
138,포항,1990-11-05,15.1,9,23.1,,1.7,6.7,61.5,1014
138,포항,1990-11-06,16.5,12.2,22.9,0,2,9.3,66.8,1014.8
138,포항,1990-11-07,14.8,11.3,20,,1.8,2.7,46.3,1018.8
138,포항,1990-11-08,13.4,9,16.7,,2.1,6,61,1024.1
138,포항,1990-11-09,11.2,5.5,13.9,15.3,.7,7,77.3,1013.5
138,포항,1990-11-10,3.5,.8,6.7,,3.5,-14.6,26,1018
138,포항,1990-11-11,7.9,1.8,14.2,,2.2,-5.3,40.8,1021.1
138,포항,1990-11-12,13.6,9.7,19.1,,2.3,5.1,57.5,1023.1
138,포항,1990-11-13,15,10.5,21.5,,1.9,4.7,54.8,1023.3
138,포항,1990-11-14,14.9,10.8,20.6,,1.8,7,61,1020.9
138,포항,1990-11-15,13.6,10,18.3,,1.7,10.6,82,1022.8
138,포항,1990-11-16,14.8,9.5,21.8,,1.1,7.9,68.8,1024.7
138,포항,1990-11-17,15,10.8,19.1,,1.1,10.6,75,1025.3
138,포항,1990-11-18,17.8,14.2,24.1,,1,13.4,77.3,1021.7
138,포항,1990-11-19,15.7,14.9,16.6,24,1.6,14.6,93.3,1020.2
138,포항,1990-11-20,14.8,4.7,18.9,,2.8,6.2,62.8,1014.1
138,포항,1990-11-21,3.6,-.2,8.4,,2.5,-15.4,24.3,1025.2
138,포항,1990-11-22,9,3.3,14.9,,2.5,-3.1,44.8,1024.4
138,포항,1990-11-23,9.6,6.1,14.9,,1.6,.9,56.5,1029.6
138,포항,1990-11-24,10.3,4.7,17.2,,2,2.4,59.5,1027.5
138,포항,1990-11-25,12,9.5,14.2,1.9,1.7,7.5,74,1022.7
138,포항,1990-11-26,10.6,7.1,15.5,,2,4.8,69.3,1024.3
138,포항,1990-11-27,11.9,8.9,16.2,0,3.1,8.7,79.5,1024
138,포항,1990-11-28,13.9,11.5,16.3,2.1,5,8.5,71,1024.6
138,포항,1990-11-29,14.2,13.3,15.3,,9.1,7.1,62.3,1023.7
138,포항,1990-11-30,12.7,10,14.1,0,5.1,7.8,72.5,1014.3
138,포항,1990-12-01,7,2,10.7,0,3.3,-1.6,60,1008.6
138,포항,1990-12-02,3.4,.2,7.2,,4.8,-8,47,1017.4
138,포항,1990-12-03,2.3,-2.3,7.5,,3.4,-11.1,36.5,1029.5
138,포항,1990-12-04,5.3,2,11.3,,2.2,-2.8,56.5,1031.2
138,포항,1990-12-05,7,2,13,,1.6,-2.2,53.3,1028.6
138,포항,1990-12-06,8.7,3.5,17,,1.8,-1.7,49.3,1026.5
138,포항,1990-12-07,10.6,6.3,17.4,,2.3,1.5,57.8,1024.3
138,포항,1990-12-08,11,6,18.4,,1.5,2.6,60.5,1021.5
138,포항,1990-12-09,12.6,8.7,19.2,,1.2,7.5,72.3,1015.8
138,포항,1990-12-10,11.2,7.4,16.3,,1.6,4.4,66.8,1016.3
138,포항,1990-12-11,5.5,.3,9.8,,3.2,-3.7,52,1019.3
138,포항,1990-12-12,3.3,-1.2,10.2,,2.2,-6.8,49.3,1024.9
138,포항,1990-12-13,5,.9,9.8,,2.7,-4.5,52.5,1022.8
138,포항,1990-12-14,6.5,1.8,12.4,,2.9,-2.5,55,1021.8
138,포항,1990-12-15,1.1,-1.3,3.9,,3,-14.2,32.5,1026.4
138,포항,1990-12-16,2.4,-1.9,8.2,,2.6,-12.7,33,1026
138,포항,1990-12-17,2.6,-.4,6.7,,2.7,-14.8,30.3,1020.5
138,포항,1990-12-18,3.8,.7,8.4,,2.2,-7,47.8,1019.9
138,포항,1990-12-19,3.6,-.2,10,,2.4,-8.2,41.3,1022.4
138,포항,1990-12-20,5.2,2.6,10.3,,2.7,-8.3,37.3,1017.2
138,포항,1990-12-21,6.8,1.5,12.9,,2.1,-2.4,53,1016.6
